Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,R/G,PA,AB,H,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,WHIP_Starting,WHIP_Opposing,IP_Starting,IP_Opposing,K_Starting ,K_Opposing,HR_Starting,HR_Opposing
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,-2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,3.22,4.11,1.54,1.31,81,186,106,108,5,22
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.55,3.86,1.29,1.19,168,144.2,144,124,20,20
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.48,4.11,1.36,1.31,168.2,186,134,108,26,22
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.55,11.47,1.29,2.26,168,24.1,144,17,20,12
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.64,6.5,1.43,1.61,180.1,72,115,71,24,9
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.06,3.86,1.21,1.19,62,144.2,55,124,9,20
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.34,4.11,1.41,1.31,184.2,186,177,108,25,22
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.48,5.965,1.36,1.555,168.2,24.1,134,13,26,2.5
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,3.69,2.15,1.11,0.82,31.2,29.1,28,23,6,4
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.06,3.86,1.21,1.19,62,144.2,55,124,9,20
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,2624.74,4.03,6022,5500,1352,169,442,1145,0.246,0.304,0.395,0.699,2171,33,1036,4.34,6.5,1.41,1.61,184.2,72,177,71,25,9
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,1831.66,4.5,6261,5542,1426,153,561,1334,0.257,0.332,0.402,0.734,2226,81,1173,4.64,3.38,1.43,1.12,180.1,104,115,85,24,13
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,1831.66,4.5,6261,5542,1426,153,561,1334,0.257,0.332,0.402,0.734,2226,81,1173,4.06,3.98,1.21,1.23,62,80.65,55,63.5,9,11.5
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,1831.66,4.5,6261,5542,1426,153,561,1334,0.257,0.332,0.402,0.734,2226,81,1173,4.34,3.88,1.41,1.44,184.2,116,177,98,25,7
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.64,4.22,1.43,1.24,180.1,134.1,115,119,24,27
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.34,4.12,1.41,1.33,184.2,199,177,147,25,28
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,2.16,5.575,0.91,1.46,108.1,83,104,68.5,4,12.5
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.64,4.22,1.43,1.24,180.1,134.1,115,119,24,27
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.34,4.12,1.41,1.33,184.2,199,177,147,25,28
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,3.22,5.575,1.54,1.46,81,83,106,68.5,5,12.5
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.55,4.22,1.29,1.24,168,134.1,144,119,20,27
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.48,2.625,1.36,0.985,168.2,31,134,25.5,26,7
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.64,3.79,1.43,1.31,180.1,121,115,117,24,9
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,3.22,4.12,1.54,1.33,81,199,106,147,5,28
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.34,2.58,1.41,1.195,184.2,49.65,177,46,25,4
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.34,3.82,1.41,1.32,184.2,153.1,177,122,25,19
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.48,3.79,1.36,1.31,168.2,121,134,117,26,9
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.64,8.52,1.43,1.545,180.1,29,115,22,24,6
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.34,4.12,1.41,1.33,184.2,199,177,147,25,28
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.48,3.82,1.36,1.32,168.2,153.1,134,122,26,19
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,-3039.78,4.74,6227,5583,1446,223,506,1288,0.259,0.326,0.43,0.756,2400,72,1099,4.64,3.79,1.43,1.31,180.1,121,115,117,24,9
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,1096.82,4.81,6223,5548,1415,225,526,1318,0.255,0.325,0.442,0.767,2453,70,1113,4.64,4.67,1.43,1.37,180.1,171.2,115,150,24,26
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,1,1096.82,4.81,6223,5548,1415,225,526,1318,0.255,0.325,0.442,0.767,2453,70,1113,4.34,4.62,1.41,1.4,184.2,198.2,177,161,25,22
4.47,6204,5545,1367,198,554,1452,0.247,0.319,0.417,0.735,2310,47,1086,0,-1096.82,4.81,6223,5548,1415,225,526,1318,0.255,0.325,0.442,0.767,2453,70,1113,4.55,4.67,1.29,1.37,168,171.2,144,150,20,26
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,1781.36,4.28,6159,5605,1515,151,455,1259,0.27,0.328,0.42,0.748,2355,41,1111,3.89,5.05,1.28,1.44,203.2,187,171,117,19,24
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,1781.36,4.28,6159,5605,1515,151,455,1259,0.27,0.328,0.42,0.748,2355,41,1111,3.22,5.94,1.19,1.59,125.2,63.2,129,32,10,7
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,1781.36,4.28,6159,5605,1515,151,455,1259,0.27,0.328,0.42,0.748,2355,41,1111,4.36,4.99,1.37,1.28,84.2,157,42,138,9,29
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-1781.36,4.28,6159,5605,1515,151,455,1259,0.27,0.328,0.42,0.748,2355,41,1111,2.48,5.05,1.02,1.44,232,187,216,117,17,24
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-1781.36,4.28,6159,5605,1515,151,455,1259,0.27,0.328,0.42,0.748,2355,41,1111,3.89,3.38,1.28,1.09,203.2,133.1,171,113,19,13
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-1037.17,4.47,6116,5575,1497,139,383,973,0.269,0.322,0.412,0.734,2298,77,1079,3.22,2.73,1.19,1.11,125.2,37.65,129,39.5,10,3.5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-1037.17,4.47,6116,5575,1497,139,383,973,0.269,0.322,0.412,0.734,2298,77,1079,2.48,4.08,1.02,1.39,232,136.2,216,102,17,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,1037.17,4.47,6116,5575,1497,139,383,973,0.269,0.322,0.412,0.734,2298,77,1079,3.275,5.95,1.24,1.55,91.15,148.1,77.5,84,10,29
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,1037.17,4.47,6116,5575,1497,139,383,973,0.269,0.322,0.412,0.734,2298,77,1079,3.9,4.08,1.31,1.39,108.1,136.2,61,102,13,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,1037.17,4.47,6116,5575,1497,139,383,973,0.269,0.322,0.412,0.734,2298,77,1079,2.48,4.08,1.02,1.3,232,163.1,216,156,17,14
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2206.37,4.12,6090,5385,1346,187,563,1258,0.25,0.326,0.413,0.739,2222,60,1121,3.605,3.69,1.21,1.33,90.05,180.1,90,116,12,18
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2206.37,4.12,6090,5385,1346,187,563,1258,0.25,0.326,0.413,0.739,2222,60,1121,3.275,1.66,1.24,0.84,91.15,222.2,77.5,200,10,14
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2206.37,4.12,6090,5385,1346,187,563,1258,0.25,0.326,0.413,0.739,2222,60,1121,3.22,2.13,1.19,0.88,125.2,232.2,129,301,10,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,1702.18,4.3,6017,5467,1349,156,439,1264,0.247,0.305,0.399,0.704,2182,40,993,3.275,3.84,1.24,1.29,91.15,194.2,77.5,145,10,18
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,1702.18,4.3,6017,5467,1349,156,439,1264,0.247,0.305,0.399,0.704,2182,40,993,3.605,4.26,1.21,1.48,90.05,164.2,90,86,12,11
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,1702.18,4.3,6017,5467,1349,156,439,1264,0.247,0.305,0.399,0.704,2182,40,993,3.22,4,1.19,1.3,125.2,108,129,82,10,12
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-1702.18,4.3,6017,5467,1349,156,439,1264,0.247,0.305,0.399,0.704,2182,40,993,3.89,4.26,1.28,1.48,203.2,164.2,171,86,19,11
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-1702.18,4.3,6017,5467,1349,156,439,1264,0.247,0.305,0.399,0.704,2182,40,993,3.22,4,1.19,1.3,125.2,108,129,82,10,12
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-1702.18,4.3,6017,5467,1349,156,439,1264,0.247,0.305,0.399,0.704,2182,40,993,2.48,3.1,1.02,1.31,232,58,216,53,17,4
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2293.76,4.72,6268,5567,1397,212,554,1227,0.251,0.323,0.421,0.744,2343,63,1151,2.48,3.29,1.02,1.16,232,131.1,216,104,17,10
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-2293.76,4.72,6268,5567,1397,212,554,1227,0.251,0.323,0.421,0.744,2343,63,1151,4.46,3.51,1.59,0.99,38.1,154,27,139,4,25
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2293.76,4.72,6268,5567,1397,212,554,1227,0.251,0.323,0.421,0.744,2343,63,1151,3.89,4.37,1.28,1.23,203.2,160.2,171,156,19,21
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,2293.76,4.72,6268,5567,1397,212,554,1227,0.251,0.323,0.421,0.744,2343,63,1151,3.9,4.2,1.31,1.45,108.1,154.1,61,121,13,10
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2293.76,4.72,6268,5567,1397,212,554,1227,0.251,0.323,0.421,0.744,2343,63,1151,2.48,5.07,1.02,1.4,232,94,216,63,17,13
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2293.76,4.72,6268,5567,1397,212,554,1227,0.251,0.323,0.421,0.744,2343,63,1151,3.89,4.37,1.28,1.23,203.2,160.2,171,156,19,21
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.9,3.275,1.31,1.24,108.1,91.15,61,77.5,13,10
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,5.4,4.05,1.4,1.42,5,115.2,3,77,0,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.89,3.66,1.28,1.19,203.2,86,171,82,19,8
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,2.48,3.275,1.02,1.24,232,91.15,216,77.5,17,10
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.9,4.05,1.31,1.42,108.1,115.2,61,77,13,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,7.16,3.66,1.84,1.19,16.1,86,16,82,2,8
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.22,3.66,1.19,1.19,125.2,86,129,82,10,8
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,4.36,2.73,1.37,1.08,84.2,208,42,169,9,17
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,2.48,3.35,1.02,1.17,232,96.2,216,64,17,5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.9,6.47,1.31,1.485,108.1,27.55,61,19,13,4.5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,2.48,2.73,1.02,1.08,232,208,216,169,17,17
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.89,4.18,1.28,1.35,203.2,157,171,136,19,18
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.605,3.56,1.21,1.26,90.05,86,90,64,12,5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.605,5.285,1.21,1.535,90.05,37.2,90,28,12,5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.275,2.73,1.24,1.08,91.15,208,77.5,169,10,17
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.89,6.47,1.28,1.485,203.2,27.55,171,19,19,4.5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.605,5.285,1.21,1.535,90.05,37.2,90,28,12,5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.275,2.73,1.24,1.08,91.15,208,77.5,169,10,17
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2624.74,4.28,6171,5600,1405,146,475,1119,0.251,0.312,0.395,0.707,2212,40,1102,3.89,6.47,1.28,1.485,203.2,27.55,171,19,19,4.5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2095.92,4.01,6019,5457,1324,148,426,1327,0.243,0.3,0.385,0.685,2100,40,1028,3.89,3.91,1.28,1.33,203.2,202.1,171,216,19,33
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2095.92,4.01,6019,5457,1324,148,426,1327,0.243,0.3,0.385,0.685,2100,40,1028,4.36,3.26,1.37,1.31,84.2,196,42,212,9,9
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2095.92,4.01,6019,5457,1324,148,426,1327,0.243,0.3,0.385,0.685,2100,40,1028,2.48,4.34,1.02,1.44,232,184.2,216,165,17,19
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,7.16,3.54,1.84,1.06,16.1,129.2,16,111,2,18
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.89,4.56,1.28,1.2,203.2,169.2,171,157,19,25
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,4.36,3.245,1.37,1.22,84.2,85.65,42,75.5,9,8
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.9,3.9,1.31,1.43,108.1,67,61,56,13,8
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,6.86,4.14,1.57,1.3,21,115.1,17,97,3,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.89,4.56,1.28,1.2,203.2,169.2,171,157,19,25
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,4.36,3.245,1.37,1.22,84.2,85.65,42,75.5,9,8
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,4.46,3.53,1.59,1.18,38.1,201.2,27,191,4,23
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.89,4.6,1.28,1.43,203.2,90,171,64,19,11
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.22,4.14,1.19,1.3,125.2,115.1,129,97,10,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.22,4.14,1.19,1.3,125.2,115.1,129,97,10,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,2.48,4.56,1.02,1.2,232,169.2,216,157,17,25
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,2.48,2.99,1.02,1.175,232,44.15,216,40.5,17,7.5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.9,4.14,1.31,1.3,108.1,115.1,61,97,13,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.275,4.56,1.24,1.2,91.15,169.2,77.5,157,10,25
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.22,4.14,1.19,1.3,125.2,115.1,129,97,10,15
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.605,2.99,1.21,1.175,90.05,44.15,90,40.5,12,7.5
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,3039.78,4.05,6131,5544,1379,198,478,1336,0.249,0.311,0.411,0.722,2279,36,1080,3.275,2.45,1.24,1.09,91.15,18.1,77.5,24,10,1
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-2640.91,4.3,6153,5565,1486,136,457,1159,0.267,0.326,0.406,0.732,2260,49,1130,3.89,3.95,1.28,1.31,203.2,177.2,171,141,19,16
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-2640.91,4.3,6153,5565,1486,136,457,1159,0.267,0.326,0.406,0.732,2260,49,1130,4.46,4.44,1.59,1.38,38.1,123.2,27,64,4,13
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,2640.91,4.3,6153,5565,1486,136,457,1159,0.267,0.326,0.406,0.732,2260,49,1130,3.275,2.93,1.24,1.01,91.15,218.1,77.5,234,10,21
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,2640.91,4.3,6153,5565,1486,136,457,1159,0.267,0.326,0.406,0.732,2260,49,1130,3.9,3.95,1.31,1.31,108.1,177.2,61,141,13,16
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,1260.34,3.98,6071,5485,1383,167,436,1310,0.252,0.314,0.406,0.72,2226,84,1075,3.89,3.75,1.28,1.13,203.2,163.1,171,126,19,16
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,1260.34,3.98,6071,5485,1383,167,436,1310,0.252,0.314,0.406,0.72,2226,84,1075,2.48,3.35,1.02,1.15,232,169.1,216,150,17,18
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,1260.34,3.98,6071,5485,1383,167,436,1310,0.252,0.314,0.406,0.72,2226,84,1075,3.22,5.43,1.19,1.54,125.2,63,129,46,10,9
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-1260.34,3.98,6071,5485,1383,167,436,1310,0.252,0.314,0.406,0.72,2226,84,1075,3.275,3.75,1.24,1.13,91.15,163.1,77.5,126,10,16
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,1,-1260.34,3.98,6071,5485,1383,167,436,1310,0.252,0.314,0.406,0.72,2226,84,1075,3.9,3.35,1.31,1.15,108.1,169.1,61,150,13,18
