Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,R/G,PA,AB,H,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,WHIP_Starting,WHIP_Opposing,IP_Starting,IP_Opposing,K_Starting ,K_Opposing,HR_Starting,HR_Opposing
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.72,3.65,1.56,1.23,131.2,165,119,108,20,26
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.72,2.14,1.56,0.92,131.2,236,119,248,20,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.73,3.85,1.02,1.31,154.2,163.2,157,143,13,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.57,3.52,1.29,1.05,21.2,179,13,154,0,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.72,2.61,1.56,1.29,131.2,38,119,34,20,2
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.93,3.65,1.18,1.23,200,165,146,108,11,26
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.73,3.52,1.02,1.05,154.2,179,157,154,13,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,2.73,2.87,1.02,1.14,154.2,166.1,157,149,13,11
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,3.4,3.33,1.325,1.28,90.05,194.2,57.5,173,4.5,12
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,4.72,3.35,1.56,1.1,131.2,123.7,119,135.5,20,12.5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,2.73,3.33,1.02,1.28,154.2,194.2,157,173,13,12
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,3.4,3.35,1.325,1.1,90.05,123.7,57.5,135.5,4.5,12.5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,4.58,4.13,1.5,1.28,35.1,168,20,174,4,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,2.93,4.76,1.18,1.49,200,75.2,146,64,11,10
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,3.74,3.06,1.3,1.26,180.1,144.1,107,182,16,13
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,3.4,9,1.325,1.78,90.05,23,57.5,17,4.5,6
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,4.39,4.38,1.38,1.34,143.2,51.1,94,35,12,3
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,4.72,5.18,1.56,1.52,131.2,170.1,119,133,20,25
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,2.93,4.15,1.18,1.85,200,17.1,146,10,11,1
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,3.74,4.36,1.3,1.37,180.1,126,107,56,16,15
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,3.4,6.44,1.325,1.43,90.05,57.1,57.5,38,4.5,8
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,4.72,6.75,1.56,2,131.2,4,119,2,20,1
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,2.93,3.06,1.18,1.26,200,144.1,146,182,11,13
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,4.39,6.44,1.38,1.43,143.2,57.1,94,38,12,8
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,3.74,3.06,1.3,1.26,180.1,144.1,107,182,16,13
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,2.93,4.55,1.18,1.46,200,140.1,146,77,11,18
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,2.73,4.36,1.02,1.37,154.2,126,157,56,13,15
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,4.39,5.47,1.38,1.19,143.2,80.2,94,55,12,15
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,3.74,6.2,1.3,1.7,180.1,78.1,107,51,16,9
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,2.93,4.55,1.18,1.46,200,140.1,146,77,11,18
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,4.57,1.46,1.29,1.05,21.2,37,13,25,0,0
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,4.39,4.55,1.38,1.46,143.2,140.1,94,77,12,18
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,372.06,3.93,6026,5460,1400,111,417,1162,0.256,0.314,0.375,0.689,2049,61,1066,3.74,3.05,1.3,1.21,180.1,20.2,107,17,16,2
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2077.45,4.46,6167,5549,1435,177,502,1151,0.259,0.323,0.414,0.736,2296,41,1122,4.39,3.39,1.38,1.36,143.2,202,94,119,12,15
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2077.45,4.46,6167,5549,1435,177,502,1151,0.259,0.323,0.414,0.736,2296,41,1122,9.49,5.67,2.27,1.65,12.1,33.1,9,30,2,2
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,2077.45,4.46,6167,5549,1435,177,502,1151,0.259,0.323,0.414,0.736,2296,41,1122,2.93,3.71,1.18,1.23,200,215.2,146,173,11,26
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-2077.45,4.46,6167,5549,1435,177,502,1151,0.259,0.323,0.414,0.736,2296,41,1122,4.58,4.48,1.5,1.26,35.1,184.2,20,184,4,23
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2077.45,4.46,6167,5549,1435,177,502,1151,0.259,0.323,0.414,0.736,2296,41,1122,2.73,4.22,1.02,1.34,154.2,158,157,133,13,22
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2077.45,4.46,6167,5549,1435,177,502,1151,0.259,0.323,0.414,0.736,2296,41,1122,4.39,3.71,1.38,1.23,143.2,215.2,94,173,12,26
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2077.45,4.46,6167,5549,1435,177,502,1151,0.259,0.323,0.414,0.736,2296,41,1122,3.74,3.65,1.3,1.17,180.1,130.2,107,111,16,7
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1964.14,4.23,6216,5542,1403,152,517,1304,0.253,0.321,0.393,0.714,2178,56,1160,3.4,3.57,1.325,1.2,90.05,158.2,57.5,162,4.5,10
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1964.14,4.23,6216,5542,1403,152,517,1304,0.253,0.321,0.393,0.714,2178,56,1160,4.39,2.66,1.38,1.07,143.2,199.2,94,182,12,13
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1964.14,4.23,6216,5542,1403,152,517,1304,0.253,0.321,0.393,0.714,2178,56,1160,2.93,2.85,1.18,1.09,200,198.2,146,138,11,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1964.14,4.23,6216,5542,1403,152,517,1304,0.253,0.321,0.393,0.714,2178,56,1160,3.74,3.57,1.3,1.2,180.1,158.2,107,162,16,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,5.4,3.74,1.47,1.33,73.1,185.1,49,128,16,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,4.59,9.835,1.48,1.825,151,18.6,138,15.5,18,3.5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.18,3.96,1.38,1.24,83.1,152.1,77,124,15,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.365,2.65,1.545,1.17,88.1,190.1,73.5,117,8.5,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.86,6.04,1.7,1.61,153.2,44.2,89,46,20,5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.18,3.83,1.38,1.13,83.1,200,77,171,15,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.365,2.65,1.545,1.17,88.1,190.1,73.5,117,8.5,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.86,3.83,1.7,1.13,153.2,200,89,171,20,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.15,2.65,1.54,1.17,153.2,190.1,123,117,20,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,1.95,3.97,1.35,1.22,60,197,33,134,3,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.365,3.83,1.545,1.13,88.1,200,73.5,171,8.5,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.59,2.65,1.51,1.17,141.2,190.1,93,117,17,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,1.95,3.97,1.35,1.22,60,197,33,134,3,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.59,2.67,1.48,1.11,151,64,138,67,18,4
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.18,2.67,1.38,1.11,83.1,64,77,67,15,4
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.15,3.83,1.54,1.13,153.2,200,123,171,20,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,2.76,3.96,1.1,1.24,71.2,152.1,45,124,7,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.86,2.65,1.7,1.17,153.2,190.1,89,117,20,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1831.66,3.91,6135,5486,1346,161,469,1330,0.245,0.313,0.396,0.709,2172,88,1126,5.59,3.35,1.51,1.15,141.2,80.2,93,53,17,6
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1831.66,3.91,6135,5486,1346,161,469,1330,0.245,0.313,0.396,0.709,2172,88,1126,4.59,3.3,1.48,1.21,151,191,138,209,18,11
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1831.66,3.91,6135,5486,1346,161,469,1330,0.245,0.313,0.396,0.709,2172,88,1126,5.86,3.52,1.7,1.38,153.2,166.1,89,125,20,11
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.59,6.3,1.48,1.57,151,90,138,70,18,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.18,6.13,1.38,1.36,83.1,39.2,77,27,15,8
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.18,3.04,1.38,1.13,83.1,204.1,77,216,15,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.365,2.66,1.545,1.01,88.1,219.2,73.5,185,8.5,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.86,5.26,1.7,1.6,153.2,183,89,107,20,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.15,2.66,1.54,1.01,153.2,219.2,123,185,20,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.365,4.64,1.545,1.365,88.1,71.55,73.5,56.5,8.5,13
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.59,5.705,1.51,1.585,141.2,27.15,93,16,17,3.5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.365,5.26,1.545,1.6,88.1,183,73.5,107,8.5,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,4.59,2.66,1.48,1.01,151,219.2,138,185,18,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.59,3.04,1.51,1.13,141.2,204.1,93,216,17,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.59,4.98,1.51,1.45,141.2,72.1,93,57,17,12
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.18,3.6,1.38,1,83.1,15,77,12,15,0
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.15,5.26,1.54,1.6,153.2,183,123,107,20,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,2.76,2.66,1.1,1.01,71.2,219.2,45,185,7,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,1.95,3.6,1.35,1,60,15,33,12,3,0
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.59,5.26,1.51,1.6,141.2,183,93,107,17,25
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,3039.78,3.85,6172,5558,1318,188,529,1353,0.237,0.306,0.39,0.695,2165,31,1131,5.18,6.3,1.38,1.57,83.1,90,77,70,15,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1096.82,4.83,6202,5557,1494,125,481,1110,0.269,0.332,0.401,0.733,2231,64,1087,5.86,4.63,1.7,1.56,153.2,116.2,89,44,20,7
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1096.82,4.83,6202,5557,1494,125,481,1110,0.269,0.332,0.401,0.733,2231,64,1087,4.59,3.97,1.48,1.31,151,201.2,138,198,18,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1096.82,4.83,6202,5557,1494,125,481,1110,0.269,0.332,0.401,0.733,2231,64,1087,4.365,2.94,1.545,1.07,88.1,241.2,73.5,219,8.5,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1096.82,4.83,6202,5557,1494,125,481,1110,0.269,0.332,0.401,0.733,2231,64,1087,5.59,3.06,1.51,1.21,141.2,173.1,93,169,17,20
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1260.34,4.29,6242,5538,1421,165,589,1171,0.257,0.329,0.408,0.737,2258,36,1172,5.15,3.29,1.54,1.3,153.2,150.1,123,143,20,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1260.34,4.29,6242,5538,1421,165,589,1171,0.257,0.329,0.408,0.737,2258,36,1172,4.59,3.33,1.48,1.1,151,186.2,138,151,18,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1260.34,4.29,6242,5538,1421,165,589,1171,0.257,0.329,0.408,0.737,2258,36,1172,5.59,3.22,1.51,1.13,141.2,128.2,93,101,17,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1260.34,4.29,6242,5538,1421,165,589,1171,0.257,0.329,0.408,0.737,2258,36,1172,1.95,3.33,1.35,1.1,60,186.2,33,151,3,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1260.34,4.29,6242,5538,1421,165,589,1171,0.257,0.329,0.408,0.737,2258,36,1172,4.59,3.22,1.48,1.13,151,128.2,138,101,18,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,4.365,8.44,1.545,1.97,88.1,10.2,73.5,12,8.5,2
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.86,2.83,1.7,1.07,153.2,209.2,89,277,20,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.15,3.11,1.54,1.23,153.2,104.1,123,72,20,11
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,4.59,2.83,1.48,1.07,151,209.2,138,277,18,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.59,4.84,1.51,1.37,141.2,93,93,76,17,12
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.86,4.84,1.7,1.37,153.2,93,89,76,20,12
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.15,2.83,1.54,1.07,153.2,209.2,123,277,20,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,4.59,4.185,1.48,1.215,151,49,138,38,18,7.5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,4.59,3.775,1.48,1.23,151,77.55,138,68,18,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.18,3.42,1.38,1.29,83.1,213,77,189,15,20
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.15,3.62,1.54,1.34,153.2,124.1,123,84,20,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,2.76,2.83,1.1,1.07,71.2,209.2,45,277,7,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.86,3.775,1.7,1.23,153.2,77.55,89,68,20,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,1.95,4.795,1.35,1.3,60,25.05,33,20,3,6
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,4.59,3.42,1.48,1.29,151,213,138,189,18,20
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,372.06,4.48,6196,5585,1465,176,462,1067,0.262,0.323,0.412,0.735,2301,61,1110,5.59,3.42,1.51,1.29,141.2,213,93,189,17,20
