Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,R/G,PA,AB,H,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,WHIP_Starting,WHIP_Opposing,IP_Starting,IP_Opposing,K_Starting ,K_Opposing,HR_Starting,HR_Opposing
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.98,5.98,1.34,1.47,167.1,102.1,140,81,23,25
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.58,7.09,0.8,1.54,223,59.2,300,39,36,13
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.58,3.99,0.8,1.17,223,67.2,300,79,36,9
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.5,4.91,0.89,1.29,212.1,95.1,326,118,29,20
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.95,7.11,1.1,1.64,41,81,40,72,6,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.71,4.91,1.25,1.29,60.2,95.1,48,118,10,20
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.5,4.58,0.89,1.18,212.1,96.1,326,101,29,16
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.98,7.09,1.34,1.54,167.1,59.2,140,39,23,13
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.96,7.11,1.01,1.64,104.1,81,93.5,72,10.5,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.98,5.38,1.34,1.54,167.1,72,140,55,23,18
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,5.86,6.42,1.67,1.44,70.2,82.2,68,75,9,24
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.96,6.42,1.01,1.44,104.1,82.2,93.5,75,10.5,24
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.98,5.03,1.34,1.37,167.1,39.1,140,42,23,6
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.58,2.75,0.8,1.42,223,19.2,300,13,36,5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.98,6.42,1.34,1.44,167.1,82.2,140,75,23,24
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.95,5.03,1.1,1.37,41,39.1,40,42,6,6
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.58,7.11,0.8,1.64,223,81,300,72,36,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.5,5.38,0.89,1.54,212.1,72,326,55,29,18
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.689,2153,57,1027,2.5,5.61,0.89,1.37,212.1,110.2,326,67,29,29
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.689,2153,57,1027,5.86,5.015,1.67,1.405,70.2,74.65,68,54,9,9.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.689,2153,57,1027,3.98,4.79,1.34,1.35,167.1,161.2,140,162,23,29
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.689,2153,57,1027,3.98,4.79,1.34,1.35,167.1,161.2,140,162,23,29
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.689,2153,57,1027,5.445,5.595,1.46,1.37,65.2,54.65,57.5,41,10,10.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.689,2153,57,1027,2.58,4.92,0.8,1.31,223,82.1,300,80,36,17
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.339,0.453,0.792,2550,55,1124,2.5,5.52,0.89,1.39,212.1,174.1,326,143,29,31
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.339,0.453,0.792,2550,55,1124,5.59,5.43,1.81,1.53,19.1,56.1,19,49,8,7
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.339,0.453,0.792,2550,55,1124,3.98,4.4,1.34,1.09,167.1,147.1,140,218,23,24
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.339,0.453,0.792,2550,55,1124,3.98,4.4,1.34,1.09,167.1,147.1,140,218,23,24
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.339,0.453,0.792,2550,55,1124,4.12,4.28,1.19,1.31,91.2,107.1,96,128,15,15
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.339,0.453,0.792,2550,55,1124,2.58,3.81,0.8,1.33,223,203.1,300,213,36,24
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1513.59,4.05,6071,5523,1332,182,425,1594,0.241,0.302,0.401,0.703,2217,66,1050,4.12,4.58,1.19,1.27,91.2,19.2,96,20,15,3
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1513.59,4.05,6071,5523,1332,182,425,1594,0.241,0.302,0.401,0.703,2217,66,1050,2.58,7.98,0.8,1.76,223,58.2,300,41,36,12
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1513.59,4.05,6071,5523,1332,182,425,1594,0.241,0.302,0.401,0.703,2217,66,1050,2.5,4.72,0.89,1.45,212.1,187,326,114,29,30
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1513.59,4.05,6071,5523,1332,182,425,1594,0.241,0.302,0.401,0.703,2217,66,1050,5.59,3.41,1.81,1.06,19.1,176.2,19,228,8,24
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1513.59,4.05,6071,5523,1332,182,425,1594,0.241,0.302,0.401,0.703,2217,66,1050,2.96,5.79,1.01,1.55,104.1,73,93.5,81,10.5,15
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1513.59,4.05,6071,5523,1332,182,425,1594,0.241,0.302,0.401,0.703,2217,66,1050,4.83,4.72,1.3,1.45,69,187,72,114,13,30
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1513.59,4.05,6071,5523,1332,182,425,1594,0.241,0.302,0.401,0.703,2217,66,1050,3.98,6.59,1.34,1.62,167.1,69.2,140,46,23,20
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1522.98,4.67,6369,5624,1453,167,576,1388,0.258,0.333,0.41,0.744,2308,78,1224,2.5,3.81,0.89,1.39,212.1,141.2,326,143,29,17
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1522.98,4.67,6369,5624,1453,167,576,1388,0.258,0.333,0.41,0.744,2308,78,1224,5.59,4.46,1.81,1.5,19.1,171.2,19,165,8,26
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1522.98,4.67,6369,5624,1453,167,576,1388,0.258,0.333,0.41,0.744,2308,78,1224,3.98,3.46,1.34,1.13,167.1,177,140,150,23,19
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1439.67,4.3,6240,5532,1404,172,559,1376,0.254,0.328,0.401,0.729,2221,65,1179,3.98,3.4,1.34,1.14,167.1,190.2,140,226,23,22
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1439.67,4.3,6240,5532,1404,172,559,1376,0.254,0.328,0.401,0.729,2221,65,1179,2.58,3.89,0.8,1.2,223,166.2,300,167,36,29
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1439.67,4.3,6240,5532,1404,172,559,1376,0.254,0.328,0.401,0.729,2221,65,1179,2.5,5.14,0.89,1.31,212.1,129.2,326,129,29,25
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.766,2430,80,1147,2.5,5.09,0.89,1.28,212.1,106.15,326,126.5,29,17
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.766,2430,80,1147,4.7,5.8,1.23,1.65,74.2,35.2,82,38,12,4
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.766,2430,80,1147,4.12,3.28,1.19,1.05,91.2,214.1,96,259,15,31
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.766,2430,80,1147,3.98,5.29,1.34,1.35,167.1,80,140,96,23,18
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.766,2430,80,1147,2.58,3.28,0.8,1.05,223,214.1,300,259,36,31
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.766,2430,80,1147,3.95,3.81,1.1,1.23,41,115.2,40,88,6,19
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.766,2430,80,1147,2.5,4.5,0.89,1.75,212.1,4,326,2,29,2
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1415.17,4.79,6178,5541,1418,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,3.95,4.76,1.1,1.2,41,174,40,175,6,29
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1415.17,4.79,6178,5541,1418,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,3.98,7.25,1.34,1.74,167.1,89.1,140,57,23,18
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1415.17,4.79,6178,5541,1418,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,2.96,4.76,1.01,1.2,104.1,174,93.5,175,10.5,29
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1415.17,4.79,6178,5541,1418,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,2.5,7.25,0.89,1.74,212.1,89.1,326,57,29,18
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1781.36,3.89,6029,5494,1326,135,428,1341,0.241,0.3,0.38,0.68,2085,52,1071,3.98,9.3,1.34,1.82,167.1,40.2,140,25,23,12
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1781.36,3.89,6029,5494,1326,135,428,1341,0.241,0.3,0.38,0.68,2085,52,1071,2.58,5.77,0.8,1.86,223,57.2,300,45,36,9
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1781.36,3.89,6029,5494,1326,135,428,1341,0.241,0.3,0.38,0.68,2085,52,1071,3.98,9.795,1.34,2.05,167.1,33.6,140,26,23,11.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1781.36,3.89,6029,5494,1326,135,428,1341,0.241,0.3,0.38,0.68,2085,52,1071,5.445,4.61,1.46,1.44,65.2,148.1,57.5,146,10,14
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1781.36,3.89,6029,5494,1326,135,428,1341,0.241,0.3,0.38,0.68,2085,52,1071,2.58,4.49,0.8,1.33,223,144.1,300,125,36,25
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1781.36,3.89,6029,5494,1326,135,428,1341,0.241,0.3,0.38,0.68,2085,52,1071,2.5,6.91,0.89,1.52,212.1,112,326,82,29,19
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.697,2156,67,1063,4.7,4.34,1.23,1.31,74.2,130.2,82,115,12,21
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.697,2156,67,1063,4.12,6.33,1.19,1.47,91.2,123.2,96,109,15,27
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.697,2156,67,1063,2.5,4.34,0.89,1.31,212.1,130.2,326,115,29,21
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.697,2156,67,1063,2.96,5.155,1.01,1.665,104.1,45.5,93.5,34.5,10.5,9
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1614.32,4.63,6210,5542,1398,218,537,1458,0.252,0.323,0.424,0.747,2352,58,1106,4.12,5.29,1.19,1.46,91.2,85,96,115,15,15
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1614.32,4.63,6210,5542,1398,218,537,1458,0.252,0.323,0.424,0.747,2352,58,1106,2.58,3.62,0.8,1.14,223,121.2,300,143,36,12
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1614.32,4.63,6210,5542,1398,218,537,1458,0.252,0.323,0.424,0.747,2352,58,1106,2.5,3.72,0.89,1.24,212.1,111.1,326,117,29,14
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1614.32,4.63,6210,5542,1398,218,537,1458,0.252,0.323,0.424,0.747,2352,58,1106,2.96,3.905,1.01,1.29,104.1,70.15,93.5,73,10.5,12.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,4.12,3.51,1.19,1.21,91.2,159,96,178,15,16
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,3.98,4.01,1.34,1.16,167.1,146,140,140,23,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.58,6.39,0.8,1.46,223,25.1,300,10,36,5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.58,3.51,0.8,1.21,223,159,300,178,36,16
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.5,4.01,0.89,1.16,212.1,146,326,140,29,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,4.7,5.12,1.23,1.52,74.2,165.1,82,135,12,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,4.12,3.68,1.19,1.22,91.2,200.1,96,195,15,26
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.329,0.451,0.781,2490,62,1100,2.58,4.45,0.8,1.24,223,182,300,149,36,28
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.329,0.451,0.781,2490,62,1100,2.5,4.55,0.89,1.48,212.1,31.2,326,37,29,6
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.329,0.451,0.781,2490,62,1100,4.7,3.82,1.23,1.28,74.2,150.2,82,186,12,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.329,0.451,0.781,2490,62,1100,5.86,4.17,1.67,1.23,70.2,69,68,98,9,10
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.329,0.451,0.781,2490,62,1100,4.12,3.82,1.19,1.28,91.2,150.2,96,186,15,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.329,0.451,0.781,2490,62,1100,3.98,4.45,1.34,1.24,167.1,182,140,149,23,28
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.329,0.451,0.781,2490,62,1100,2.58,4.91,0.8,1.3,223,161.1,300,140,36,34
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,4.7,2.63,1.23,1.11,74.2,96,82,103,12,8
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.98,5.595,1.34,1.37,167.1,54.65,140,41,23,10.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,4.7,6.85,1.23,1.31,74.2,23.2,82,11,12,7
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.98,2.63,1.34,1.11,167.1,96,140,103,23,8
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.58,3.89,0.8,1.31,223,176,300,90,36,20
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.5,3.81,0.89,1.19,212.1,144,326,141,29,21
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.5,4.55,0.89,1.305,212.1,81.55,326,74.5,29,10.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.58,3.81,0.8,1.19,223,144,300,141,36,21
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.58,4.41,0.8,1.385,223,82.55,300,79,36,14
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,4,3.81,1.22,1.19,18,144,18,141,1,21
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.96,3.89,1.01,1.31,104.1,176,93.5,90,10.5,20
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.98,4.41,1.34,1.385,167.1,82.55,140,79,23,14
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,3.95,3.89,1.1,1.31,41,176,40,90,6,20
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-2624.74,5.02,6255,5579,1407,227,550,1381,0.252,0.325,0.439,0.764,2450,76,1085,2.58,4.55,0.8,1.305,223,81.55,300,74.5,36,10.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-1831.66,4.3,6066,5447,1381,157,474,1229,0.254,0.317,0.407,0.725,2218,59,1071,2.5,5.38,0.89,1.41,212.1,145.2,326,113,29,27
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1831.66,4.3,6066,5447,1381,157,474,1229,0.254,0.317,0.407,0.725,2218,59,1071,5.86,4.91,1.67,1.36,70.2,73.1,68,41,9,15
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,-1831.66,4.3,6066,5447,1381,157,474,1229,0.254,0.317,0.407,0.725,2218,59,1071,4.12,4.44,1.19,1.22,91.2,170.1,96,157,15,21
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.98,5.71,1.34,1.45,167.1,121.1,140,92,23,28
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.58,6.4,0.8,1.53,223,71.2,300,57,36,17
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.5,3.99,0.89,1.31,212.1,203,326,147,29,23
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,5.59,4.21,1.81,1.465,19.1,27.55,19,23.5,8,2.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.98,7.71,1.34,1.5,167.1,4.2,140,2,23,2
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,0,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,4.12,4.31,1.19,1.315,91.2,98.5,96,63.5,15,20.5
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.58,8.6975,0.8,1.86,223,12.05,300,16.75,36,2
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,3.98,4.66,1.34,1.66,167.1,9.2,140,10,23,2
4.92,6146,5453,1390,205,565,1197,0.255,0.329,0.425,0.754,2319,61,1052,1,-3039.78,4.18,6087,5513,1402,176,430,1221,0.254,0.314,0.408,0.722,2250,70,1084,2.58,5.46,0.8,1.52,223,161.2,300,116,36,36
